f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,iqa
2.9362952636308917,2.3039167057279055,1.7895835398529656,2.0595617888732103,2.5496126687023155,-2.5961976634350914,2.1818196557962017,0.6190607471483723,-2.299809048846936,3.3822095239735357,1.8953800362674298,-0.5009331072776694,-38.057862907
2.8523713778065845,1.9781330161568103,1.6974187661049214,2.2428509298406967,2.1085262189818508,-2.2777855245569123,2.163110638347498,0.34425966871870217,-1.5956201981339202,3.846339467646297,2.0136851241300437,-0.2307559710044332,-38.061886295
2.6813011121535912,2.1520182196269304,1.7384409087735004,2.302699589619234,2.770132982176702,-2.779007446124644,1.9539468621152338,0.6597411615616836,-2.1615927570528646,3.6981208386048445,2.0160859499134967,0.09115716439339216,-38.044762124
2.8384559614817646,2.2973167291421914,1.9004484449318892,2.1375098084388457,2.302692480210428,-2.106728173337414,2.0281888208665793,0.45912512374763176,-2.1787879057807986,3.6502952829834183,1.2804348442052702,0.4847581385407189,-38.053920745
2.554005380990253,1.966876063870002,1.7610974619384698,2.0681883820916522,2.4001062211481385,-2.0503198358980694,2.1589231842986045,0.3694142363581344,-2.2777160315457596,3.741001052143018,1.3290860203141026,-0.4021404635554042,-38.04581805
2.887414152184786,2.167701498828285,1.9286374933412431,2.257863645925831,2.667114471623222,-2.7715625424256363,2.06682325416944,0.8090608915241368,-2.273016264990078,3.6875459828600805,1.3281668653563925,-0.453647108808097,-38.053575918
2.946544501193399,2.267681025070651,1.7585105704224342,2.133036801234507,2.548684047913688,-2.3171694741015165,2.2009859286192186,0.37554955035651066,-2.306360641271055,3.731933328905005,1.3117967951774678,-0.41883701645332194,-38.066430919
2.7887518302272762,2.207187808329039,2.1108463683967837,2.307768566309344,2.6756703157985395,-1.989620923362785,1.925123227964604,0.5783576860251811,-1.7350832766136686,4.0991112026155045,1.9973920438010824,0.15960287970189216,-38.047774341
2.5536067546330967,2.269008497999572,1.9072055089883602,2.1057535118993647,2.430337665040336,-2.4090320786266566,2.1003411865093127,0.49499989397544053,-2.4172268260458973,3.7253755164590103,1.5297111264651702,0.44445973118600024,-38.038351655
2.6214599895028874,2.103921719557456,1.8949868809137382,2.3094264350956166,2.724742767708764,-2.8418327298179973,2.0032890923897786,0.9190523372988241,-2.326920353506345,3.6538080014541183,1.1170534284971843,-0.271897739885301,-38.03745766
2.62843958249577,2.1596113558222845,1.8880059288322544,2.2654995714041486,2.700801631063703,-2.8238103214539536,2.1349112828864003,0.8033922799038785,-2.471425801136357,3.465414459580989,1.2937276331000247,-0.43769995051193566,-38.042724436
2.8912737535612125,2.000220444362709,1.8098898468300901,1.977085665115937,2.385630571569179,-2.463099351979995,2.206423689691804,0.7270200501417489,-2.5551759691628946,3.5886992883230513,2.0218127596625504,-0.2931229788554198,-38.04384793
2.777770883865773,2.027548748531681,1.9494625342559806,2.202440580453999,2.5693384051385615,-2.0969914177060778,1.8966477118399463,0.7454877445114307,-2.095421893543088,3.9297196477260012,1.4550718077246898,-0.44025533931747585,-38.039814142
2.975220108530644,2.032409354228595,1.7290097198847918,2.2415351277751934,2.608650434281624,-1.7897478033591954,2.0636432877341715,0.5825347904369614,-2.476839403115768,4.01202945557,1.8402871641264378,-0.36903127308728556,-38.06025602
2.8139514645351738,2.1908150293884665,1.7885419258972022,1.9944146033470973,2.3577822807078177,-2.4357702274449684,2.085406913587274,0.655712412191925,-2.21353629779152,3.920915597577957,1.1701910612229747,-0.2535694868886639,-38.045882514
2.777285878660756,2.250106146938006,2.026227341717057,1.9386871059199573,2.7224223362304287,-2.1456792536902847,2.0862316209225953,1.0755697341550947,-2.2262528934127017,3.635030614845633,1.1369450077621956,0.3402596902220947,-38.044430269
2.603812421519476,2.1145812119704517,1.89315975477992,2.0877049479829584,2.7248282153690586,-2.6326138344373233,2.089996625975496,0.8296927451322491,-2.2962081614841945,3.6772606433569877,1.0710939561759947,0.10493560725926178,-38.042378376
2.8882896029489413,2.106760131286854,2.1375887265500215,1.9486274204983731,2.2361343214654563,-2.0968375703862363,1.9884141773836208,0.30496544504396855,-2.4751247705713406,3.7064566714852525,2.0857089338892583,-0.13219781502204284,-38.043462276
2.5536089169741127,2.3050303840610686,2.1408841266405907,2.173711411632949,2.245154307851326,-2.3977551959655834,2.0063797838633306,0.38825683178531045,-2.150587644182997,3.773437321941337,2.0697332073839476,-0.08525588023049331,-38.034649524
2.874330130821018,2.1231939238862676,1.776777646165064,2.019332856611297,2.731600841839378,-2.796403017079769,1.9986556183008333,0.7239678757232016,-2.0945763720283694,3.6535239715281556,1.7187091816265847,-0.5105379217509596,-38.053777979
2.806617086815608,2.3099336479575814,1.9201850003584924,2.1680649145999054,2.812325504383392,-2.5586122666595466,2.00523869607098,0.862984693295173,-2.3618520670206555,3.87257103788398,1.3656627152111722,0.4522564402404954,-38.047130915
2.715692835884508,2.157972973669604,2.1949571639652614,2.0747335621399103,2.3048471209345744,-1.9714370406139292,2.10633940144395,0.31959427796040296,-2.4987775491959057,3.768793956097446,1.130614866532894,-0.13187758711663874,-38.043387439
2.714671837976155,2.126604882260883,1.7567365215245827,2.0882929739229215,2.6003558218868505,-2.8092906878292965,2.161947108125583,0.8221501717750455,-2.1263232496398015,3.6363725853261295,1.5833961743798894,0.4909076622086012,-38.044767792
2.7459284243765296,2.1554377352941545,1.8543117369434163,2.107415771485976,2.484556285391388,-2.2775098945504575,2.074803821060266,0.41531575251247527,-2.900117144407904,4.04394302579249,1.162746360228947,0.030537273681629985,-38.046368057
2.986430357765866,2.010281697903861,1.7503000342565271,1.9962220255133185,2.630798910771959,-1.9151669793280786,2.0262472453457145,0.582735214483585,-2.205233930266329,3.82842215879449,1.7557191674210104,-0.4973561065325539,-38.056931086
2.9587071965525147,2.09236841359318,1.7330243992226197,2.1133585476154777,2.6562510245448325,-2.3620899499768817,2.024585706078,0.5866164706418012,-1.9102047930355437,3.7145493789510975,1.5508215416234379,-0.519654312000049,-38.06371987
2.89069608384951,2.0222534294275345,1.9710541631870326,2.1302295656415464,2.5588937612827856,-2.4435943530237028,2.003599623358436,0.5318657062716424,-2.70188689306447,3.5766622287886336,1.9890156207243168,-0.3560616170361804,-38.046745812
2.7603238416278537,1.9979527924992173,1.9952766440942502,2.3867799539512657,2.569865515011074,-2.226158529966981,2.0901028896552174,0.6075606513790645,-2.45059783550349,4.070891042093664,1.2148394752186722,-0.17932829364466207,-38.039448185
2.6107703549683987,2.054906182662495,1.919630483330654,2.0414464889833295,2.5531372455424117,-2.0125717155462763,2.058101169059762,0.6288787430237347,-2.508296601053839,3.570482085636827,1.0412264527035613,0.16632830554161676,-38.040012474
2.849988938708901,2.1595837565215374,1.6630220460107348,2.1297739587494187,2.6102076528788047,-2.229772958772561,1.9766372076392145,0.6976254529108692,-2.205403047042151,4.085230197465836,1.999022790002653,-0.10854283988776264,-38.054320611
2.7155779924243135,2.1405031865272193,1.7856691710351649,2.073612697141985,2.744110586615474,-2.537777633597001,2.0028474017428413,0.6568423389391091,-2.001207291305251,3.4362588598003247,1.5976801209911167,-0.5695257796615801,-38.050627525
2.7643270321465794,2.3057269410487367,2.0898375836670118,2.0498520328865197,2.0580462985161803,-2.000714100819519,2.123268664693556,0.35746138659297616,-1.6899352589680134,3.6676015953653973,1.9290724960525045,0.3535402781856538,-38.055909129
2.828209267296683,2.0299672886535984,1.897928068942577,1.9403138677938165,2.3633710630040143,-2.093145711870508,2.149165113860541,0.5470661365435767,-2.2592412459547693,3.5929891723510234,1.0453384830881907,0.012241327857436323,-38.045715627
2.6917331140124294,1.9619225395178264,1.789407409426499,2.0301025519792217,2.62193588205794,-2.5177383628733407,2.227184968105196,0.7437150116686756,-2.655453980681107,3.761868175842211,1.159590229986544,-0.3384672035212315,-38.039669974
2.9353717854119683,2.17171688562474,1.9005282267372516,2.054090279168995,2.2447108209140594,-2.146241540581142,2.0289445163866735,0.599007778964276,-2.5734056487364194,4.092082345468902,1.4753252850142389,-0.4142001953848532,-38.048338815
2.5960414551803908,1.9611409668202042,1.96357242048833,2.126841824731,2.185808906062745,-2.087758966028624,2.1363353576304362,0.5280425361967467,-2.631920242091415,3.7499524358104863,1.4690429111177998,-0.45212372609831847,-38.035406833
2.7585012672786102,1.9185652443226155,2.0491165022991824,2.0692278768350363,2.2731100111517626,-2.2329128533849567,2.1629701114683515,0.635672938129595,-2.6266437700543244,4.099668626558406,1.4998914695538252,-0.371122550711435,-38.028765834
2.812989190660982,1.940121714658698,2.074538859620527,1.9714869774965353,2.7065903178306567,-2.244846203081304,2.0533046186792525,0.611489317719843,-2.2625556969463223,3.6641262604317015,1.4766473320207452,0.5307848388056087,-38.039288158
2.6251922412806157,1.9389733874963517,1.8831006131608066,2.0750300198522154,2.2369604453919956,-2.153627071012893,2.070324392234882,0.43281427551805424,-1.872648418264963,3.7405044430571537,1.3038116449449115,-0.3665095256730672,-38.039442712
2.6002775184628586,1.98927441454421,1.967836215015343,2.3396883888464606,2.355950950786418,-2.4279055103166827,2.1198078066761297,0.4131251317184544,-2.559677525539168,3.8329512773853884,1.1619502647331446,0.126328016117714,-38.033272717
2.769374823948944,2.1081753312243876,1.772275430234644,2.093415368763655,2.7582041277689497,-2.1402113373163365,2.1568358575057878,0.8752153013933573,-2.3833492088987684,3.6366936405140664,2.0193693867747946,-0.24449261355087537,-38.050679758
2.511442626951228,2.0815938893969474,1.9103063048343076,2.108468978748264,2.5192430494801483,-2.4869325644757914,2.048638350250648,0.49354396593718924,-2.8139184526955736,3.495070121662049,1.9953392533039016,-0.3241891735490076,-38.035851869
2.6478211217953254,2.1378444078441747,1.7606366533858633,2.1489962737800483,2.4446607748285722,-2.331983964342612,1.953067355918803,0.5615331593293524,-2.069369760223546,3.544516676213181,2.12454256923658,0.06732732990923916,-38.044987858
2.5300802989439553,2.3462558492121293,2.0408540086520093,2.126046118536848,2.7605192373655227,-2.2977522209352146,2.0516872721469364,0.8567266026047524,-2.2632075810659553,3.637277232861849,1.0956550581850848,0.04482963481689792,-38.038087329
2.605385076120499,2.0887966366641977,2.111974656827157,2.2626585370018644,2.41022279240587,-1.899291547253479,1.962346092906381,0.7274793282499875,-2.022316455301069,3.8008627563389186,1.219107842286536,0.28827184309148046,-38.040422015
2.6532309498334974,2.184060246441996,1.8484941947581146,2.1154171311213967,2.2690386086398795,-2.0025525668888475,2.1664913789399574,0.440765012625022,-2.745626739588576,3.5558891423732555,2.0933010323584145,-0.10021218106760657,-38.048904493
2.690963602698779,2.1460821950032942,1.755433783925504,2.2723916685305245,2.4970948230172323,-2.278196651187374,2.098649311940158,0.49278558583363186,-3.014339860771351,3.760802707640327,1.6899393285730382,-0.4733104962779412,-38.049205537
2.8504985762554536,1.9504745131303416,1.995795444541734,2.037404672137122,2.5428886005775357,-2.1499069703618106,2.2770241535612032,0.700149976131661,-2.1843699796659193,3.5244013650868973,1.5751180171407437,-0.5268891029076637,-38.046276082
2.6752165593752166,2.1086917914072387,1.9139638097771865,2.175467136535513,2.302906764975961,-2.2456820825191275,2.264705057056771,0.6399615684750828,-2.3744845037860864,3.321689803366351,1.019713550518225,0.03823847467786575,-38.042836813
2.8170905053026707,2.0584788068232194,1.8191105155132068,2.1187685827015854,2.7343107111336997,-2.24425197926285,2.01097397891542,0.6915794419175045,-2.7463839664255634,3.777262462454244,1.2264933328759031,0.3939137022404057,-38.046746032
2.6786350443313127,2.1101571568817317,1.8823883359300155,2.2428627628208533,2.576173924541237,-2.1441757238412356,1.9799087941923645,0.4432297645871304,-2.3797650151182608,3.6704087629841355,2.021825522185283,0.26761058064400695,-38.04646343
2.6305508213470317,2.2675557078052324,2.0559256154846017,2.105874899758061,2.498051389255091,-2.039066588030798,2.287328184774547,0.6319767163957023,-2.257190161350852,3.5789815077417018,2.008701377767608,0.3005980765129689,-38.045049729
2.537567896958392,1.9655995874342929,1.785631920011408,2.1789490088181895,2.462996906434036,-2.1320484792165755,2.010699374689791,0.7572636108221144,-2.010592538278526,3.867327758488564,1.902776422718118,-0.26946597351148904,-38.040183089
2.692863804316579,2.0959702948262913,1.7675323531819533,2.255238322176381,2.6224616102227962,-1.888106711671702,2.0929556407891727,0.8407705369302554,-2.357108927900768,3.4424533845967376,2.0568496048763496,-0.3455922909726361,-38.043751662
2.6336990532660485,2.22662042569103,1.9258345007940467,2.3499689380493,2.353481588728317,-2.5343366986513662,2.1354353807704896,0.688455473989222,-2.2743493861812394,3.3463545605614873,2.0296235402485534,0.3417831709832342,-38.038124744
2.7022227845905356,2.140193223242672,2.102967202621525,1.9847811025044648,2.540683548938927,-2.1150358235775735,2.2412557618885622,0.5179471355199873,-1.9271328654440638,3.7978785358610674,1.1266932470241777,0.05911407802311268,-38.043750505
2.554635332814748,2.2351827945529776,1.9982025354529542,2.0007861771073094,2.433124974750107,-2.1461462078525724,2.1926297239329204,0.706224469036157,-2.0578987735578855,3.445656881407878,1.141740209684735,0.3565007623480761,-38.040997725
2.7573378803243505,2.117101644031728,1.8931264553371765,2.2645332631718733,2.4093247929304247,-2.7162439677191887,2.3196601458574664,0.6082609631771729,-2.1268088877874294,3.758991383302668,1.9144435832244384,-0.3086298483271778,-38.048707179
2.6807765454147616,1.9824769531743078,1.9624030187096755,2.1459705856844753,2.6813384515006904,-2.1264789516051454,2.01116418091104,0.6200673461199036,-2.6751562947112166,3.6712838660220077,1.3350648812494605,-0.49978812002543005,-38.040593367
2.5749517330290925,2.2547429111528787,1.801240882133586,2.1773757069762043,2.484006634093054,-2.6004293653988104,2.0059504768352263,0.6695907533777086,-2.8099610774004176,3.591231876329942,1.2226092367848962,-0.32557241902943396,-38.035250836
2.6638965376465635,2.1734160205238546,1.8689124994971513,2.2256847664802075,2.5356296948219468,-1.7569432761460393,2.234189443456613,0.6738994939115244,-2.3767972957793373,3.603623730326626,1.6543388436692636,-0.5579720697196271,-38.049882002
2.6229974016500552,2.1161156561744616,2.179992090441317,1.9130626320968518,2.7096889690995436,-2.1278264782209884,2.1930763028815643,0.7889350399724525,-1.927222236164609,3.759179633072294,1.2002051558975078,0.25253314466583526,-38.038908416
2.7647272122706226,2.295802490313939,1.7985024824799218,2.072816465852692,2.5861447307860503,-2.0342915620848263,2.1466208364950483,0.7164130977319196,-2.7364973322671995,3.76671882758264,1.060911275449865,-0.10075335354138651,-38.051005513
2.7854781852617103,2.154478137501346,2.015975013273073,2.124283670495104,2.478691546017418,-2.2520591772506675,1.9579375755869992,0.7128800073937561,-1.9417899652040902,3.743783926598004,1.229831173615277,0.3430295036488422,-38.048197297
2.8068860671321576,2.2795185117531416,1.8738697949994505,2.078516614165223,2.806846522195257,-2.76955658687625,2.135606817390797,0.6827251688010559,-2.6813162567726367,3.5843755605674077,1.7137320061810004,-0.5047297839217133,-38.053427002
2.670891120789168,2.1200028755455267,2.064895682207978,2.1860167047662764,2.408642287809252,-1.8722343059298034,2.1654998516644337,0.5296892793452583,-2.7205220853240473,3.495027546151618,1.2037015880679676,-0.39419474408389116,-38.046190497
2.7713597287046596,2.186105009838453,2.083883610860269,2.143668969055783,2.8414705697753333,-2.255966241544165,2.235767388476314,0.752539053530293,-2.253683992158727,3.4468885301850016,1.1691605210241092,0.36069904711040246,-38.052977461
2.7006977368922054,2.1434712373392046,2.1138478753002987,2.328444688936856,2.5354728179364856,-2.160887205704401,2.0249605113139704,0.741561352788664,-1.9592222966681936,3.8201254833811156,1.1216818011571206,-0.08699612252028482,-38.043591459
2.8803442486274085,2.0664621381087573,1.9424717403536296,2.13575082056469,2.6821908180058576,-2.0667420322184515,2.1506824039816133,0.6056524200115925,-1.9140865222176966,3.5814662909913317,1.0661618258158128,-0.11101832470736496,-38.060019207
2.4920801572118916,2.1427742972157553,1.912560321265502,2.289054180491918,2.5451345127707747,-2.5892188273143155,2.2091975531096755,0.5197583262539206,-2.3542226427526938,3.5040480385822885,2.0049314699499616,-0.2819136126252574,-38.039856277
2.6484331995169255,2.186151995862663,1.9453690910663095,1.982926818837394,2.623554517873583,-2.085458758202417,2.2601010417267853,0.952986667989773,-2.3392391832871313,3.6216394712546243,1.077830184912008,0.07782428365595537,-38.042580241
2.9288466933522703,2.126960622487563,1.6760746964434368,2.0423528337719645,2.494077452401104,-2.1602152245157047,1.9213533927595638,0.4474391312798886,-2.2559067462155737,3.686684868309417,1.3228857970601453,-0.42779307489800367,-38.054827945
2.572972636083336,2.008707231802485,1.9625954634844431,2.00514871066352,2.412748134224963,-2.2857965782533616,2.3086179212138433,0.6914979704240064,-2.3071536131216344,3.4644968188888425,1.2579064955849453,-0.4640202966045291,-38.031696959
2.825116954587615,2.212223568213814,2.281389892143042,2.1983505842461,2.640750162903016,-1.8413356288396787,2.0479671872349536,0.6882479625990777,-2.2330653289983657,3.587788854843593,1.0512144883288088,0.06377867604250348,-38.049495954
2.671068293033881,2.0473400911585697,2.0264495772442137,2.1742931946445814,2.552331446347063,-1.7289349083407781,2.189938412130774,0.8051948274621196,-1.8901395889081136,3.463643063480475,1.8441360776401152,0.5085619130470417,-38.052199539
2.685506885823025,2.0540585631390433,1.781365887827959,2.174396364971372,2.4793477459903395,-2.849426285246522,2.1026860841876824,0.46339862442736995,-2.3032161451235664,3.6898938692177694,1.5155298784969111,-0.48096365078373876,-38.047144135
2.871664173689403,2.183208107279655,1.8550811271136936,2.283809065939635,2.5584726689917705,-2.159469276502317,2.0032751078203908,0.7604774970177027,-1.9145102539256702,4.160966716710504,1.4082628354242468,0.38161346916396033,-38.055797881
2.6598824468551623,2.2322885255639173,2.0919245818532874,2.268442910610605,2.5628668783871937,-2.1301778891010676,2.0629494316528345,0.641748162586446,-2.557843449381191,3.366583088146052,1.2999492511597095,0.524326024005867,-38.038628868
2.7533058540152897,2.1318710295091847,2.0078374119045757,2.04296950290297,2.887600565040883,-2.326160063701956,2.193730483926972,0.9611026466703377,-2.2385695388190956,3.759417997844001,1.1385410461432628,0.3141630596384637,-38.05043478
2.9037583025927454,1.9113804272123451,1.8833591985353761,2.1122457960695287,2.3569201413669734,-2.347031478922411,2.145853131042121,0.5405692721536132,-1.9680627239879473,3.8609612740256973,1.1406757197269548,-0.24965935334905337,-38.046137286
2.7165653561760235,2.120375539291459,2.0251787103450387,1.9641423426029097,2.7034357724367166,-1.999826012383586,2.030197070001183,0.8831201313587047,-2.245836421937085,3.8177035298401463,1.2203773426939268,0.3565826175074579,-38.041664711
2.8965856937190972,1.9739126173538508,1.9869502375659065,2.280197622270136,2.433539512537037,-2.3435519511944713,2.1862502061424545,0.7034070774149073,-2.0350005983962456,3.9875989234154003,1.7798852655603061,0.41146681552208775,-38.049657323
2.7670265610727887,2.0300933550738214,1.8819130764437073,2.216541075690862,2.4061350567749833,-2.233321981618113,2.2856748935951186,0.4975294277931758,-2.0779030749628915,3.4729389789709013,1.4485643279820977,-0.559945980096958,-38.051292288
2.7532980602209642,2.196575974320447,1.734235137654461,2.1249939981958663,2.3604882525219772,-2.8347568959716147,2.164207526458809,0.4935104824644154,-2.379170184259292,3.9401553371304883,1.4023421586236107,-0.4085651933561703,-38.046294993
2.667936962318329,2.0852840274130644,1.797862565955357,2.1510208610948243,2.741719380901779,-2.2043608471220337,1.9900425714769958,0.5750212631390095,-2.631694892851892,3.378490020038718,1.7700861192369175,0.5113265705781562,-38.041673371
2.5539668599634586,2.148822802903259,1.9990020514961306,1.9524455237820673,2.465852449375219,-2.254048060478612,2.1760176922683714,0.4376319655114334,-2.2195392703552037,3.6492498851733317,1.6339467968250159,-0.47412766821354685,-38.038414703
2.9236803497933157,2.1079400975648728,1.9556695314135004,2.2421453698866607,2.388670900094992,-1.944020198286104,2.1953641636023713,0.6921045792176005,-2.034562385244972,4.02430076196812,1.928824221750747,-0.2751664216096127,-38.05986406
2.5318531744859536,2.0173817813939903,1.7749685468535017,2.185842524099079,2.373709207520758,-2.1500803287861334,2.271002568455539,0.4700104866395095,-2.342200593724172,3.6482342664136804,1.7426064073389325,-0.5100731389247363,-38.044033838
2.6123308354236854,2.080214677402828,2.1898652034915322,2.1391823943073667,2.723659498093501,-2.1988724795775485,2.179788897000466,0.8537554242640542,-2.280315821143006,3.614068062431715,2.0609920640844335,0.17576299113536903,-38.035885475
2.7715058244297994,2.164867657199012,1.61518003301171,2.243758100914568,2.8044988781697913,-2.1230831518113376,2.1197648550106427,0.6917026604509143,-2.4979339520922816,3.870994541331531,1.9661292033813274,-0.20868903634315217,-38.056622579
2.6302241704560383,2.082803109527434,1.913625370900889,2.245357763995849,2.6202085045956705,-2.4968088257198997,2.054308238218008,0.9728398918207464,-2.264418750953914,3.51914674331357,2.144093531661502,0.07506905172367238,-38.036803856
2.610399740539679,2.0145964038901796,1.865631575678396,1.9312475339989197,2.410116849850883,-2.117101948616099,2.2063496241048326,0.6093801135338002,-2.6129355812402033,3.6814137903832758,1.2793593761356261,0.42204168247680374,-38.032684306
2.8811421411212117,1.9705416618246716,1.8263486094192944,1.9886401348423723,2.5605394458728767,-2.2701691786538682,2.2989517573733327,0.5100034837551259,-2.1532462010664717,4.084867179753133,1.4594518407411556,-0.4169898816524688,-38.049162531
2.5856601930308334,2.240104337823212,2.271078319181127,2.352719426784185,2.2007412735280303,-2.127506443238058,2.040405073376949,0.43253316638830125,-2.188007115373843,3.6753811759277615,2.052363137266239,0.0023981258865783625,-38.036229171
2.68615312131349,2.17591454559061,1.989007627583452,1.9997201252323142,2.818351115106101,-2.1166268113154896,2.1733794817056102,0.7513348172518676,-2.1230462278513405,4.098260356545651,1.1864091808648907,-0.15867635901208313,-38.045914507
2.7468421581292373,2.189815261992491,1.9365716840504528,1.9609503932786294,2.235172978769311,-2.3146886680568004,2.005853313067758,0.4852246697433744,-2.0208682391909036,4.06086317972405,1.8953062795289248,0.2994708950780248,-38.039428305
2.7524905922016165,2.124196704948769,2.262219612459717,2.2062129826746584,2.3404002690142742,-2.0535591605721866,2.306777606823131,0.6287554571155,-1.9417984185766912,3.814806538900481,1.5179160092291324,0.5194211420658911,-38.049477706
2.892465826504611,2.1690097516062172,1.7807101169026294,1.9612273438997214,2.4185352976266445,-2.129038909623604,1.9853473598634874,0.3819351345365531,-2.055857633557532,3.998751246284145,1.6227018026329434,0.46572827098176833,-38.052044401
2.78837423502223,2.0781244077260235,1.6536415241046107,2.2630319336828193,2.2373309558311734,-2.205141390598747,2.2372486443460935,0.5594117377091616,-2.453466898041021,3.887970376133423,1.1444692000086238,-0.05785198154792738,-38.05387132
2.7728267870825514,2.179988519863893,1.8206419585820561,1.9684048287908664,2.541946611154308,-2.1524438136403212,2.0501700834022922,0.581110147944605,-2.244545143278879,3.407656085438956,1.0184946544785807,-0.01121643983715307,-38.047474588
2.6573709207042624,1.9197062741157447,2.0470579476070823,2.065064225635493,2.221371207234209,-2.2028543605547264,2.2012411885772956,0.3471568658436884,-2.106349836690073,3.6819133849084906,1.8298419652493956,0.482227913961927,-38.036770677
2.726888152794233,2.0827056411375,1.9376610855169403,2.2855384823880502,2.556933877320322,-2.080827857522613,2.1667321006532223,0.8598890123372838,-2.0906585154764605,3.4186836349958547,1.025497077605363,-0.17430068963587514,-38.05021108
2.700081895552092,2.15905208876856,1.8373648433534766,2.3129103081397533,2.4249298434687008,-2.097145361744914,2.2170673569610764,0.48218631222078306,-1.9087258071209356,3.601236236919852,1.4865471556183651,0.48574247382524427,-38.05530809
2.7050982465658366,2.192249815520038,2.056222268317555,2.3086384451133912,2.783748863724454,-2.3664668959706145,2.2086690881583104,0.9909546189640126,-2.457179686236947,3.714625167968674,1.2604753563822986,0.3871042436602101,-38.04229081
2.7068827610436417,2.185631480494469,2.0651180456616673,2.234964023467231,2.5016989867775465,-2.270628779514543,2.316393207959463,0.7161378091934764,-2.167978915439982,3.3218399445576496,1.532703988920531,0.5486632040550894,-38.045599769
2.65498804317593,2.108120713578599,1.8447033177878198,2.0054214930508527,2.7083361248113365,-2.3368293370889583,2.2358347301419643,0.6661099383042626,-2.2686380561950017,3.3962214157940167,2.1045011027799108,0.2768423518636008,-38.042445827
2.6914956585698566,2.0470749342011745,1.7599064634722632,2.0086285061017364,2.4619460561547446,-2.462338392914597,2.2446628724434436,0.7229994766701401,-2.1923172382121425,3.5046987380428543,2.0246522635590267,0.3344908884084762,-38.041567216
2.6134237629257053,1.9857929523347317,2.0441610570796462,2.0879816310139585,2.668792723612628,-2.2494431057583575,1.9063978393149348,0.7776682700344119,-2.2864792990316003,3.500971412377308,1.6146558081008957,0.5661205391601333,-38.027518068
2.6368925574352406,1.976725628567989,1.9506723438421394,2.049097578062211,2.5474846336775787,-2.354539461459507,2.0903816424277135,0.6499989023834633,-2.429570314045378,3.551472306136029,2.074731441767295,0.253035380415052,-38.035001781
2.647968813939672,2.300991415499479,2.021936249106212,1.9435222663816474,2.2988696464359646,-2.2731190332045847,2.1870904749384974,0.5609922408351291,-2.040582010698731,3.498615379916424,1.7751918028226057,0.5323400653323273,-38.036637374
2.670064928276201,2.0881915944114717,1.8880306443370751,2.0395965890205208,2.6496858914707713,-2.4063279612832047,2.098268800855233,0.78304959378993,-2.2122482543318327,3.4652053874307547,2.1173142242485246,0.24951248505803375,-38.041112587
2.724378644871957,2.269998778464274,1.7684987100934768,2.1064122326441677,2.5320801373349076,-2.1023274225734006,2.193684799609987,0.6611965400879326,-2.6397315379301785,3.4184848709945004,1.1506541203282405,0.3930603189502936,-38.047562871
2.80829317853118,2.2445018096971725,1.995194944313418,2.080893174654645,2.7189502455264716,-2.392718646935501,2.2606264489177224,0.7467478559540819,-2.1835678168553545,4.144042693235796,1.3433408930875004,0.35409615985684606,-38.050808222
2.6670410258857915,2.110014961605821,2.1799006307177593,2.1743468123323795,2.5758394736795065,-2.2585822379937914,2.1073680208205428,0.7048361460062561,-2.1703504897185,4.004204544853478,1.4013315728936202,0.4107118693054315,-38.041117089
2.6550158578298757,2.1748196408414024,1.8392285705603486,2.0569801193270836,2.4393748986276305,-2.442317976322657,2.3780488579595924,0.7153693879130589,-2.1906283146968013,3.941353876153385,1.704495127407559,-0.3898330542181118,-38.040389212
2.811064641543103,1.9845258444777063,1.8852031975408299,2.27297314754355,2.4696377808265546,-2.059549716159545,2.155962910583161,0.61594082215532,-1.9753528063227872,4.03462832466117,1.3022368398948108,0.3515820629789514,-38.053221996
2.720577335183038,2.2963917936700846,1.8891716723009193,1.9359470939821544,2.723593735100404,-2.1975827236382566,2.100878063003477,0.6973514008334116,-2.326747745375807,3.8137129556280294,1.8735218009224306,0.35456672440015274,-38.042156223
2.826650325734572,2.143230527148096,1.9617267359291197,2.0519848566915972,2.756441933165359,-2.448837344502151,2.2587749598330413,0.721408165340131,-2.3276429349981225,4.049958705681586,1.328506892643751,0.3402115900355809,-38.050190965
2.7660181609876164,2.0909378087807204,2.124975284154627,1.9520197301071245,2.5615952520448237,-1.811954580996233,1.9526967369801278,0.6425664819734942,-1.8383111728438197,3.7121687040920555,1.161619157074677,0.32835759558325744,-38.045444203
2.8411829923789145,2.045825267171065,1.8487573932454195,2.1990362775523473,2.6844942567032257,-2.5288417684822204,1.9758054485008438,0.6123644427536351,-2.4293813633421175,3.589524594818936,1.2154691844176184,0.4487030885106488,-38.047048493
2.762990067359001,2.070072915061211,1.9554711466006982,2.1890166963355417,2.7565086428908336,-1.5875480655786518,2.062631536577055,0.8798626492611163,-2.1159391552008,3.6736485988347436,1.1083379343915492,0.24048739751584353,-38.055837247
2.5101278679443486,2.2982594641049094,1.8481653986242457,2.20526421406872,2.3066085656175344,-2.374824493772921,2.128592039775013,0.5168349332385758,-2.4472463796754735,3.5301663912619734,1.7361991461347914,-0.44886497981070583,-38.039461328
2.8196796116899834,2.148785497119331,2.0835353177357105,2.0596802208973686,2.2949578474388517,-1.9266980816412596,2.1847681981730154,0.4290891023458575,-2.4902546265882086,3.7307815647699143,1.6848984166012253,0.5021659252727434,-38.054053401
